INSTANCE NO	PREDICTION VALUE	Tense	ITERATION NO
742	0.996	atemporal	3time4
927	0.948	atemporal	3time4
1987	0.972	atemporal	3time4
14563	0.998	atemporal	3time4
1181	0.996	atemporal	3time4
329	0.983	atemporal	3time4
13662	0.998	atemporal	3time4
10702	0.993	atemporal	3time4
13570	0.995	atemporal	3time4
4028	0.999	atemporal	3time4
14308	0.997	atemporal	3time4
3641	0.971	present	3time4
8700	0.985	atemporal	3time4
8658	0.997	atemporal	3time4
3610	0.994	atemporal	3time4
13388	0.996	atemporal	3time4
11054	0.973	atemporal	3time4
7991	0.993	atemporal	3time4
4146	1.0	neutral	3time4
3843	0.993	atemporal	3time4
3358	0.992	atemporal	3time4
6067	0.989	atemporal	3time4
9903	0.994	atemporal	3time4
4037	0.994	neutral	3time4
9025	0.994	atemporal	3time4
14104	0.992	atemporal	3time4
11487	0.996	atemporal	3time4
730	0.997	atemporal	3time4
9570	0.985	atemporal	3time4
2622	0.828	atemporal	3time4
14389	0.994	atemporal	3time4
13555	0.999	neutral	3time4
10714	0.993	atemporal	3time4
883	0.714	atemporal	3time4
13676	0.995	future	3time4
9620	0.998	atemporal	3time4
2252	0.997	atemporal	3time4
5410	0.987	atemporal	3time4
12655	0.995	atemporal	3time4
7150	0.996	atemporal	3time4
523	0.968	atemporal	3time4
7274	0.979	atemporal	3time4
6834	0.998	atemporal	3time4
4041	0.959	atemporal	3time4
10290	0.984	atemporal	3time4
2535	0.996	atemporal	3time4
6498	0.991	past	3time4
11703	0.998	atemporal	3time4
11693	0.991	atemporal	3time4
10329	0.997	atemporal	3time4
12964	0.998	atemporal	3time4
13527	0.996	atemporal	3time4
13636	0.983	atemporal	3time4
6619	0.996	atemporal	3time4
751	0.991	atemporal	3time4
4363	0.783	atemporal	3time4
13008	0.994	atemporal	3time4
14126	0.998	atemporal	3time4
4038	0.998	atemporal	3time4
2476	0.998	atemporal	3time4
8011	0.995	neutral	3time4
6827	0.994	past	3time4
4479	0.998	atemporal	3time4
12699	0.924	atemporal	3time4
4449	0.998	past	3time4
6326	0.997	atemporal	3time4
3961	0.999	future	3time4
12266	0.993	atemporal	3time4
8071	0.987	future	3time4
11944	0.997	atemporal	3time4
12995	0.972	atemporal	3time4
1691	0.984	atemporal	3time4
10821	0.998	past	3time4
540	0.997	atemporal	3time4
6610	0.971	atemporal	3time4
5999	0.989	past	3time4
11031	0.997	atemporal	3time4
11023	0.996	atemporal	3time4
3001	0.996	atemporal	3time4
5907	0.995	atemporal	3time4
11782	0.994	atemporal	3time4
14210	0.99	future	3time4
5271	0.98	atemporal	3time4
1997	0.997	atemporal	3time4
647	0.967	atemporal	3time4
2687	0.99	atemporal	3time4
11535	0.998	atemporal	3time4
7387	0.968	atemporal	3time4
5183	0.999	atemporal	3time4
10948	0.996	neutral	3time4
14967	0.989	atemporal	3time4
1617	0.99	past	3time4
4520	0.983	atemporal	3time4
7426	0.989	atemporal	3time4
13552	0.997	atemporal	3time4
8733	0.981	atemporal	3time4
6197	0.995	atemporal	3time4
651	0.989	atemporal	3time4
7414	0.995	atemporal	3time4
6419	0.963	atemporal	3time4
6202	0.99	present	3time4
9303	0.978	atemporal	3time4
8115	0.961	atemporal	3time4
13066	0.991	atemporal	3time4
576	0.996	atemporal	3time4
517	0.794	atemporal	3time4
13435	0.996	atemporal	3time4
10317	0.996	atemporal	3time4
8469	0.996	atemporal	3time4
9830	0.993	atemporal	3time4
3895	0.995	past	3time4
13595	0.997	atemporal	3time4
9007	0.996	atemporal	3time4
13790	0.993	atemporal	3time4
5444	0.846	atemporal	3time4
14227	0.995	atemporal	3time4
10183	0.996	atemporal	3time4
10493	0.995	atemporal	3time4
1011	0.997	atemporal	3time4
14860	0.997	atemporal	3time4
8704	0.969	atemporal	3time4
10291	0.976	atemporal	3time4
6492	0.992	atemporal	3time4
3893	0.948	atemporal	3time4
12624	0.996	atemporal	3time4
11552	0.997	atemporal	3time4
11271	0.986	atemporal	3time4
1168	0.994	atemporal	3time4
7157	0.843	atemporal	3time4
9083	0.995	atemporal	3time4
7272	0.994	atemporal	3time4
10982	0.998	atemporal	3time4
1230	0.987	atemporal	3time4
5529	0.994	atemporal	3time4
3898	0.969	atemporal	3time4
5385	0.988	atemporal	3time4
10565	0.961	atemporal	3time4
408	0.995	atemporal	3time4
13442	0.994	present	3time4
2636	0.992	atemporal	3time4
254	0.999	atemporal	3time4
1024	0.981	atemporal	3time4
5512	0.994	atemporal	3time4
252	0.987	atemporal	3time4
4488	0.992	atemporal	3time4
12177	0.997	atemporal	3time4
14832	0.997	atemporal	3time4
4691	0.996	atemporal	3time4
6406	0.997	atemporal	3time4
10473	0.996	atemporal	3time4
9307	0.996	atemporal	3time4
1915	0.994	atemporal	3time4
3775	0.99	atemporal	3time4
8504	0.997	atemporal	3time4
55	0.993	future	3time4
10365	0.998	atemporal	3time4
1305	0.93	atemporal	3time4
14340	0.915	atemporal	3time4
4516	0.984	atemporal	3time4
9787	0.991	atemporal	3time4
13594	0.993	atemporal	3time4
439	0.99	atemporal	3time4
5625	0.984	neutral	3time4
14163	0.98	atemporal	3time4
10201	0.904	atemporal	3time4
2878	0.997	atemporal	3time4
12405	0.978	atemporal	3time4
12028	0.997	atemporal	3time4
5571	0.974	present	3time4
934	0.984	neutral	3time4
11183	0.997	atemporal	3time4
5876	0.998	atemporal	3time4
5335	0.957	atemporal	3time4
2949	0.908	atemporal	3time4
3474	0.809	atemporal	3time4
3433	0.984	atemporal	3time4
11785	0.992	atemporal	3time4
14477	0.998	atemporal	3time4
941	0.985	atemporal	3time4
11190	0.988	atemporal	3time4
7956	0.803	atemporal	3time4
1103	0.994	atemporal	3time4
13885	0.998	atemporal	3time4
14516	0.978	atemporal	3time4
14513	0.979	present	3time4
10092	0.998	atemporal	3time4
8130	0.997	atemporal	3time4
9429	0.807	atemporal	3time4
11015	0.996	atemporal	3time4
9125	0.97	atemporal	3time4
2036	0.997	past	3time4
1196	0.997	atemporal	3time4
7587	0.995	atemporal	3time4
2842	0.971	present	3time4
6985	0.997	atemporal	3time4
1402	0.995	atemporal	3time4
614	0.995	atemporal	3time4
8188	0.997	atemporal	3time4
636	0.988	atemporal	3time4
14634	0.992	atemporal	3time4
2070	0.995	atemporal	3time4
8145	0.997	atemporal	3time4
6280	0.996	atemporal	3time4
5163	0.996	atemporal	3time4
2754	0.976	atemporal	3time4
3894	0.995	atemporal	3time4
5729	0.994	atemporal	3time4
3310	0.994	atemporal	3time4
3293	0.998	atemporal	3time4
10431	0.964	atemporal	3time4
10093	0.974	atemporal	3time4
2144	0.992	atemporal	3time4
7849	0.999	atemporal	3time4
13371	0.994	past	3time4
6526	0.989	past	3time4
10649	0.994	atemporal	3time4
12393	0.996	atemporal	3time4
8107	0.986	atemporal	3time4
14159	0.996	atemporal	3time4
5251	0.997	atemporal	3time4
6865	0.994	atemporal	3time4
725	0.996	atemporal	3time4
7733	0.978	atemporal	3time4
14374	0.991	atemporal	3time4
9033	0.991	atemporal	3time4
10023	0.992	atemporal	3time4
8551	0.998	atemporal	3time4
2087	0.99	atemporal	3time4
1219	0.818	atemporal	3time4
13800	0.997	atemporal	3time4
12278	0.985	atemporal	3time4
8070	0.998	atemporal	3time4
14854	0.978	present	3time4
5783	0.998	atemporal	3time4
12123	0.92	atemporal	3time4
3650	0.982	atemporal	3time4
237	0.841	atemporal	3time4
3524	0.998	atemporal	3time4
2125	0.994	atemporal	3time4
2954	0.997	atemporal	3time4
8281	0.971	present	3time4
437	0.996	atemporal	3time4
8224	0.739	atemporal	3time4
12917	0.986	atemporal	3time4
8659	0.997	atemporal	3time4
410	0.999	present	3time4
2025	0.989	atemporal	3time4
12968	0.993	atemporal	3time4
9671	0.987	atemporal	3time4
7391	0.996	atemporal	3time4
2361	0.996	atemporal	3time4
3659	0.995	atemporal	3time4
51	0.998	atemporal	3time4
6792	0.749	atemporal	3time4
12409	0.993	atemporal	3time4
6041	0.954	atemporal	3time4
2371	0.991	atemporal	3time4
8123	0.996	atemporal	3time4
14357	0.978	present	3time4
11352	0.99	atemporal	3time4
8211	0.984	past	3time4
7388	0.989	atemporal	3time4
4566	0.998	atemporal	3time4
5409	0.995	atemporal	3time4
5584	0.998	future	3time4
4825	0.998	atemporal	3time4
4515	0.988	atemporal	3time4
2857	0.98	atemporal	3time4
14299	0.994	atemporal	3time4
8614	0.998	atemporal	3time4
11938	0.993	atemporal	3time4
INSTANCE NO	PREDICTION VALUE	Tense	ITERATION NO
10814	0.992	present	4time4
1565	0.853	atemporal	4time4
11456	0.952	atemporal	4time4
13882	0.975	past	4time4
9315	0.998	atemporal	4time4
7185	0.997	atemporal	4time4
5695	0.965	atemporal	4time4
8786	0.993	future	4time4
9895	0.997	neutral	4time4
3755	0.997	atemporal	4time4
11172	0.997	atemporal	4time4
8769	0.787	atemporal	4time4
8354	0.997	atemporal	4time4
3531	0.996	atemporal	4time4
7710	0.515	atemporal	4time4
13136	0.997	atemporal	4time4
1930	0.986	present	4time4
5106	0.997	atemporal	4time4
11337	0.998	atemporal	4time4
6386	0.997	atemporal	4time4
11238	0.661	atemporal	4time4
9998	0.997	atemporal	4time4
7982	0.997	atemporal	4time4
13765	0.964	atemporal	4time4
4137	0.951	atemporal	4time4
6094	0.989	present	4time4
1039	0.997	atemporal	4time4
9727	0.997	atemporal	4time4
10251	0.991	atemporal	4time4
546	0.993	future	4time4
10161	0.997	atemporal	4time4
2354	0.997	atemporal	4time4
12851	1.0	neutral	4time4
13967	0.998	atemporal	4time4
1641	0.997	atemporal	4time4
10955	0.998	atemporal	4time4
2853	0.993	atemporal	4time4
13210	0.996	atemporal	4time4
3035	0.998	atemporal	4time4
7229	0.996	atemporal	4time4
12148	0.998	atemporal	4time4
7867	0.992	atemporal	4time4
8611	0.997	atemporal	4time4
2044	0.989	neutral	4time4
3081	0.996	atemporal	4time4
3623	0.996	atemporal	4time4
3060	0.9	atemporal	4time4
4233	0.995	atemporal	4time4
9750	0.995	atemporal	4time4
3877	0.462	atemporal	4time4
769	0.988	atemporal	4time4
6725	0.993	atemporal	4time4
14522	0.996	atemporal	4time4
8120	0.997	atemporal	4time4
5850	0.996	atemporal	4time4
5100	0.998	atemporal	4time4
1369	0.986	atemporal	4time4
12838	0.784	atemporal	4time4
5800	0.989	neutral	4time4
1235	0.995	future	4time4
13556	0.998	atemporal	4time4
10978	0.996	atemporal	4time4
9415	0.743	atemporal	4time4
9126	0.997	atemporal	4time4
1797	0.996	atemporal	4time4
8958	0.998	atemporal	4time4
1409	0.997	atemporal	4time4
2095	0.987	present	4time4
7706	0.997	atemporal	4time4
14355	0.996	atemporal	4time4
3607	0.991	present	4time4
2508	0.998	present	4time4
10724	0.997	atemporal	4time4
5959	0.988	atemporal	4time4
6113	0.996	future	4time4
1461	0.973	past	4time4
12742	0.998	past	4time4
6204	0.992	future	4time4
12928	0.994	atemporal	4time4
1813	0.997	atemporal	4time4
11145	0.986	past	4time4
10540	0.998	atemporal	4time4
2712	0.83	atemporal	4time4
14104	0.997	atemporal	4time4
4326	0.657	atemporal	4time4
6808	0.992	atemporal	4time4
4603	0.985	atemporal	4time4
8754	0.992	atemporal	4time4
12715	0.994	atemporal	4time4
9240	0.997	future	4time4
10346	0.794	atemporal	4time4
13291	0.962	atemporal	4time4
3758	0.997	atemporal	4time4
2280	0.997	atemporal	4time4
4492	0.904	atemporal	4time4
4517	0.995	atemporal	4time4
6082	0.998	atemporal	4time4
10846	0.994	future	4time4
9220	0.985	past	4time4
9215	0.996	atemporal	4time4
7150	0.998	atemporal	4time4
1826	0.996	atemporal	4time4
10495	0.992	future	4time4
3997	0.84	atemporal	4time4
10911	0.997	atemporal	4time4
443	0.997	atemporal	4time4
93	0.995	atemporal	4time4
6052	0.999	atemporal	4time4
11083	0.995	atemporal	4time4
1898	0.997	atemporal	4time4
4637	0.986	present	4time4
6092	0.996	atemporal	4time4
9198	0.996	atemporal	4time4
5492	0.998	atemporal	4time4
2702	0.533	atemporal	4time4
13585	0.929	atemporal	4time4
4117	0.997	atemporal	4time4
4673	0.993	present	4time4
900	0.763	atemporal	4time4
4713	0.953	atemporal	4time4
11254	0.997	atemporal	4time4
2726	0.996	atemporal	4time4
13645	0.983	neutral	4time4
7315	0.995	atemporal	4time4
8405	0.981	neutral	4time4
3083	0.997	atemporal	4time4
3568	0.997	atemporal	4time4
4716	0.685	atemporal	4time4
14045	0.966	atemporal	4time4
5014	0.736	atemporal	4time4
5689	0.997	atemporal	4time4
598	0.994	future	4time4
413	0.754	atemporal	4time4
2426	0.988	atemporal	4time4
1960	0.996	neutral	4time4
1430	0.997	atemporal	4time4
8801	0.851	atemporal	4time4
1359	0.997	atemporal	4time4
7024	0.748	atemporal	4time4
4355	0.92	atemporal	4time4
5425	0.997	atemporal	4time4
13865	0.996	atemporal	4time4
6740	0.999	atemporal	4time4
8269	0.997	atemporal	4time4
6021	0.996	atemporal	4time4
8649	0.996	atemporal	4time4
2292	0.993	atemporal	4time4
12193	0.997	atemporal	4time4
3250	0.565	atemporal	4time4
2019	0.92	atemporal	4time4
14388	0.995	future	4time4
14028	0.996	atemporal	4time4
1537	0.994	atemporal	4time4
6747	0.985	present	4time4
13385	0.998	atemporal	4time4
2082	0.997	atemporal	4time4
3385	0.983	atemporal	4time4
11691	0.998	atemporal	4time4
4752	0.998	atemporal	4time4
10363	0.689	atemporal	4time4
5763	0.99	atemporal	4time4
9602	0.997	atemporal	4time4
7260	0.997	atemporal	4time4
3267	0.997	atemporal	4time4
4247	0.843	atemporal	4time4
9735	0.996	neutral	4time4
14840	0.996	future	4time4
13369	0.993	atemporal	4time4
1899	0.992	atemporal	4time4
10099	0.997	atemporal	4time4
8715	0.995	atemporal	4time4
400	0.985	past	4time4
9964	0.792	atemporal	4time4
4242	0.998	atemporal	4time4
11891	0.945	atemporal	4time4
8098	0.992	neutral	4time4
14502	0.996	atemporal	4time4
14457	0.974	neutral	4time4
531	0.659	atemporal	4time4
6925	0.997	past	4time4
1969	0.984	present	4time4
6103	0.981	past	4time4
6197	0.58	atemporal	4time4
14257	0.997	atemporal	4time4
5701	0.996	atemporal	4time4
7736	0.998	atemporal	4time4
7764	0.995	atemporal	4time4
4475	0.996	atemporal	4time4
4980	0.996	present	4time4
1741	0.933	atemporal	4time4
5059	0.995	atemporal	4time4
5207	0.995	atemporal	4time4
12941	0.998	atemporal	4time4
11197	0.997	past	4time4
14036	0.997	atemporal	4time4
10750	0.998	atemporal	4time4
12573	0.994	atemporal	4time4
3168	0.998	atemporal	4time4
11383	0.6	atemporal	4time4
748	0.994	atemporal	4time4
10601	0.998	atemporal	4time4
5015	0.99	present	4time4
8504	0.997	atemporal	4time4
540	0.978	past	4time4
490	0.723	atemporal	4time4
9247	0.7	atemporal	4time4
7634	0.997	atemporal	4time4
10180	0.997	atemporal	4time4
6833	0.997	atemporal	4time4
10157	0.997	atemporal	4time4
5175	0.997	atemporal	4time4
8080	0.996	atemporal	4time4
10104	0.619	atemporal	4time4
8382	0.562	atemporal	4time4
14469	0.997	atemporal	4time4
2538	0.996	atemporal	4time4
11428	0.83	atemporal	4time4
11034	0.996	atemporal	4time4
7601	0.787	atemporal	4time4
10815	0.993	atemporal	4time4
13204	0.979	neutral	4time4
3962	0.992	atemporal	4time4
1459	0.98	past	4time4
4755	0.994	past	4time4
4542	0.995	atemporal	4time4
12089	0.997	atemporal	4time4
3423	0.996	atemporal	4time4
14912	0.996	atemporal	4time4
11799	0.996	atemporal	4time4
2453	0.998	atemporal	4time4
13314	0.886	atemporal	4time4
6228	0.997	atemporal	4time4
3671	0.995	atemporal	4time4
11657	0.997	atemporal	4time4
7104	0.942	atemporal	4time4
10407	0.998	atemporal	4time4
12492	0.994	atemporal	4time4
6654	0.992	atemporal	4time4
1165	0.995	atemporal	4time4
8218	0.996	atemporal	4time4
7849	0.993	atemporal	4time4
10562	0.995	atemporal	4time4
2486	0.972	atemporal	4time4
4565	0.617	atemporal	4time4
5437	0.997	atemporal	4time4
7326	0.989	atemporal	4time4
4404	0.991	atemporal	4time4
1378	0.978	neutral	4time4
4795	0.997	atemporal	4time4
9867	0.995	atemporal	4time4
1098	0.993	future	4time4
13940	0.983	atemporal	4time4
14717	0.997	atemporal	4time4
11719	0.996	atemporal	4time4
14904	0.997	atemporal	4time4
3627	0.999	future	4time4
1664	0.996	atemporal	4time4
11503	0.997	atemporal	4time4
687	0.987	atemporal	4time4
3751	0.993	atemporal	4time4
475	0.993	atemporal	4time4
1513	0.995	atemporal	4time4
10716	0.977	neutral	4time4
13606	0.998	atemporal	4time4
4868	0.998	atemporal	4time4
4461	0.998	atemporal	4time4
760	0.997	atemporal	4time4
6575	0.844	atemporal	4time4
1755	0.744	atemporal	4time4
9805	0.998	atemporal	4time4
9573	0.998	atemporal	4time4
2500	0.991	atemporal	4time4
310	0.996	atemporal	4time4
5984	0.986	present	4time4
14626	0.831	atemporal	4time4
12878	0.995	atemporal	4time4
4230	0.987	present	4time4
394	0.995	atemporal	4time4
10324	0.762	atemporal	4time4
171	0.998	atemporal	4time4
6724	0.997	atemporal	4time4
12121	0.988	atemporal	4time4
7163	0.998	atemporal	4time4
5231	0.995	atemporal	4time4
12461	0.997	atemporal	4time4
13548	0.998	atemporal	4time4
4663	0.997	atemporal	4time4
14658	0.982	atemporal	4time4
9068	0.992	atemporal	4time4
3450	0.998	atemporal	4time4
8763	0.989	atemporal	4time4
14396	0.824	atemporal	4time4
6083	0.998	atemporal	4time4
11440	0.992	atemporal	4time4
2021	0.997	atemporal	4time4
14739	0.938	atemporal	4time4
7376	0.991	past	4time4
13686	0.997	atemporal	4time4
11972	0.998	atemporal	4time4
11211	0.987	atemporal	4time4
2459	0.999	neutral	4time4
2036	0.998	atemporal	4time4
11100	0.996	atemporal	4time4
5406	0.998	atemporal	4time4
5144	0.992	atemporal	4time4
675	0.983	atemporal	4time4
4246	0.998	atemporal	4time4
1551	0.996	atemporal	4time4
14538	0.998	atemporal	4time4
10144	0.996	atemporal	4time4
8699	0.996	atemporal	4time4
6481	0.969	atemporal	4time4
1457	0.986	present	4time4
12366	0.988	past	4time4
10187	0.999	future	4time4
4962	0.992	atemporal	4time4
7996	0.993	atemporal	4time4
14430	0.566	atemporal	4time4
9102	0.995	future	4time4
6796	0.995	atemporal	4time4
6140	0.737	atemporal	4time4
2339	0.995	atemporal	4time4
9398	0.997	atemporal	4time4
5708	0.994	atemporal	4time4
13109	0.992	atemporal	4time4
1473	0.993	atemporal	4time4
9907	0.996	atemporal	4time4
2266	0.998	atemporal	4time4
13025	0.998	atemporal	4time4
13778	0.997	atemporal	4time4
10142	0.991	atemporal	4time4
1357	0.997	present	4time4
2635	0.939	atemporal	4time4
2268	0.985	neutral	4time4
8840	0.998	atemporal	4time4
2534	0.997	atemporal	4time4
8087	0.997	atemporal	4time4
2981	0.995	past	4time4
2959	0.995	atemporal	4time4
109	0.969	atemporal	4time4
12202	0.996	atemporal	4time4
14500	0.985	neutral	4time4
13341	0.997	atemporal	4time4
910	0.997	atemporal	4time4
5560	0.998	atemporal	4time4
10975	0.976	atemporal	4time4
3872	0.997	atemporal	4time4
4286	0.995	atemporal	4time4
7961	0.997	atemporal	4time4
7836	0.996	atemporal	4time4
12785	0.991	atemporal	4time4
14570	0.996	atemporal	4time4
3334	0.997	atemporal	4time4
8964	0.537	atemporal	4time4
11218	0.977	neutral	4time4
1136	0.997	atemporal	4time4
4357	0.985	present	4time4
14860	0.996	atemporal	4time4
6022	0.834	atemporal	4time4
3249	0.833	atemporal	4time4
407	0.998	atemporal	4time4
12045	0.653	atemporal	4time4
8042	0.849	atemporal	4time4
970	0.996	atemporal	4time4
2372	0.996	atemporal	4time4
4548	0.97	neutral	4time4
554	0.986	present	4time4
1281	0.985	neutral	4time4
3116	0.994	atemporal	4time4
7540	0.997	atemporal	4time4
2950	0.61	atemporal	4time4
1454	0.997	present	4time4
455	0.995	atemporal	4time4
5247	0.977	past	4time4
2491	0.991	atemporal	4time4
3500	0.997	atemporal	4time4
1774	0.998	atemporal	4time4
12038	0.997	atemporal	4time4
14878	0.987	neutral	4time4
9496	0.994	past	4time4
1005	0.992	atemporal	4time4
10884	0.991	atemporal	4time4
3538	0.997	atemporal	4time4
10123	0.995	atemporal	4time4
13105	0.991	neutral	4time4
913	0.757	atemporal	4time4
9779	0.97	atemporal	4time4
3337	0.65	atemporal	4time4
1356	0.995	atemporal	4time4
12850	0.994	future	4time4
9277	0.997	atemporal	4time4
3268	0.993	atemporal	4time4
2911	0.996	atemporal	4time4
7942	0.996	atemporal	4time4
4843	0.703	atemporal	4time4
1987	0.996	atemporal	4time4
4398	0.995	atemporal	4time4
1007	0.993	atemporal	4time4
11889	0.998	atemporal	4time4
1900	0.991	atemporal	4time4
14988	0.841	atemporal	4time4
7313	0.997	atemporal	4time4
12271	0.981	atemporal	4time4
4754	0.998	atemporal	4time4
6797	0.998	atemporal	4time4
6353	0.999	atemporal	4time4
10893	0.998	atemporal	4time4
13641	0.529	atemporal	4time4
7935	0.992	future	4time4
368	0.998	atemporal	4time4
10374	0.995	atemporal	4time4
11648	0.997	atemporal	4time4
7807	0.997	atemporal	4time4
9120	0.997	atemporal	4time4
14756	0.995	atemporal	4time4
14049	0.995	future	4time4
8712	0.997	atemporal	4time4
11138	0.997	present	4time4
6653	0.971	neutral	4time4
648	0.99	past	4time4
4260	0.846	atemporal	4time4
12559	0.997	atemporal	4time4
8795	0.992	future	4time4
13822	0.996	atemporal	4time4
7653	0.989	atemporal	4time4
1533	0.995	atemporal	4time4
7596	0.997	atemporal	4time4
1151	0.997	atemporal	4time4
14208	0.998	atemporal	4time4
12008	0.999	atemporal	4time4
3527	0.991	atemporal	4time4
3386	0.991	atemporal	4time4
7231	0.998	atemporal	4time4
6912	0.998	atemporal	4time4
5706	0.998	atemporal	4time4
2923	0.99	atemporal	4time4
13201	0.659	atemporal	4time4
2593	0.997	atemporal	4time4
1780	0.993	atemporal	4time4
11496	0.998	atemporal	4time4
4847	0.991	atemporal	4time4
4393	0.847	atemporal	4time4
14788	0.726	atemporal	4time4
3741	0.997	atemporal	4time4
9704	0.997	atemporal	4time4
7623	0.995	atemporal	4time4
9514	0.97	atemporal	4time4
9804	0.997	present	4time4
11919	0.997	atemporal	4time4
1094	0.996	atemporal	4time4
6619	0.996	atemporal	4time4
13944	0.791	atemporal	4time4
13638	0.98	past	4time4
12430	0.996	atemporal	4time4
5169	0.98	past	4time4
8538	0.995	atemporal	4time4
8847	0.992	atemporal	4time4
5162	0.997	atemporal	4time4
6500	0.714	atemporal	4time4
4261	0.998	atemporal	4time4
6266	0.975	atemporal	4time4
1416	0.998	atemporal	4time4
2064	0.997	atemporal	4time4
3020	0.812	atemporal	4time4
11333	0.526	atemporal	4time4
4764	0.591	atemporal	4time4
408	0.998	atemporal	4time4
3003	0.997	atemporal	4time4
14431	0.974	neutral	4time4
10194	0.997	atemporal	4time4
6384	0.993	future	4time4
8511	0.923	atemporal	4time4
13486	0.996	atemporal	4time4
12164	0.997	atemporal	4time4
12613	0.997	atemporal	4time4
6046	0.998	atemporal	4time4
8242	0.812	atemporal	4time4
8540	0.984	present	4time4
8865	0.998	atemporal	4time4
8710	0.996	atemporal	4time4
3170	0.737	atemporal	4time4
7074	0.995	atemporal	4time4
12892	0.996	atemporal	4time4
1757	0.998	atemporal	4time4
5569	0.997	atemporal	4time4
9152	0.996	atemporal	4time4
14775	0.996	atemporal	4time4
10080	0.997	atemporal	4time4
11295	0.793	atemporal	4time4
1941	0.707	atemporal	4time4
9787	0.992	future	4time4
3431	0.505	atemporal	4time4
12161	0.998	atemporal	4time4
9759	0.996	atemporal	4time4
14876	0.997	atemporal	4time4
6901	0.708	atemporal	4time4
8485	0.996	atemporal	4time4
5588	0.945	atemporal	4time4
6669	0.995	atemporal	4time4
10598	0.998	neutral	4time4
6647	0.997	atemporal	4time4
9938	0.986	present	4time4
4024	0.996	atemporal	4time4
14128	0.985	atemporal	4time4
8089	0.995	atemporal	4time4
2182	0.996	atemporal	4time4
2977	0.995	atemporal	4time4
8569	0.996	atemporal	4time4
7336	0.999	atemporal	4time4
10462	0.995	atemporal	4time4
3376	0.992	atemporal	4time4
10090	0.995	future	4time4
5787	0.998	atemporal	4time4
4632	0.997	atemporal	4time4
5515	0.993	atemporal	4time4
7280	0.983	neutral	4time4
7471	0.842	atemporal	4time4
6439	0.992	future	4time4
12283	0.989	atemporal	4time4
4889	0.765	atemporal	4time4
14202	0.992	atemporal	4time4
3892	0.996	atemporal	4time4
7454	0.995	atemporal	4time4
9	0.997	atemporal	4time4
2094	0.99	present	4time4
10005	0.989	past	4time4
14277	0.995	future	4time4
7856	0.99	atemporal	4time4
7080	0.995	future	4time4
10338	0.992	future	4time4
12464	0.993	atemporal	4time4
2070	0.991	atemporal	4time4
11105	0.996	future	4time4
13913	0.999	neutral	4time4
8757	0.996	atemporal	4time4
11067	0.982	neutral	4time4
2559	0.997	atemporal	4time4
12798	0.987	present	4time4
5857	0.989	atemporal	4time4
10773	0.998	atemporal	4time4
13303	0.998	atemporal	4time4
13880	0.996	atemporal	4time4
13230	0.997	atemporal	4time4
2211	0.995	atemporal	4time4
9859	0.997	atemporal	4time4
14926	0.992	atemporal	4time4
12079	0.995	atemporal	4time4
13872	0.998	atemporal	4time4
13088	0.995	atemporal	4time4
8522	0.888	atemporal	4time4
12660	0.984	neutral	4time4
10441	0.993	atemporal	4time4
7183	0.985	atemporal	4time4
11451	0.996	atemporal	4time4
6292	0.899	atemporal	4time4
6300	0.993	present	4time4
5075	0.496	atemporal	4time4
8005	0.988	atemporal	4time4
14959	0.884	atemporal	4time4
14076	0.55	atemporal	4time4
5468	0.998	atemporal	4time4
12493	0.843	atemporal	4time4
6787	0.979	atemporal	4time4
14929	0.998	atemporal	4time4
6512	0.998	atemporal	4time4
1906	0.889	atemporal	4time4
258	0.997	atemporal	4time4
7787	0.996	atemporal	4time4
11450	0.998	atemporal	4time4
1063	0.797	atemporal	4time4
10018	0.991	atemporal	4time4
14274	0.995	atemporal	4time4
6196	0.99	present	4time4
5571	0.997	atemporal	4time4
8525	0.998	atemporal	4time4
10375	0.996	atemporal	4time4
13954	0.996	atemporal	4time4
11011	0.998	atemporal	4time4
9613	0.988	atemporal	4time4
9537	0.995	atemporal	4time4
12330	0.995	atemporal	4time4
5672	0.997	atemporal	4time4
2443	0.998	atemporal	4time4
3715	0.845	atemporal	4time4
9753	0.983	atemporal	4time4
12138	0.996	atemporal	4time4
2240	0.997	atemporal	4time4
5273	0.997	atemporal	4time4
11629	0.994	future	4time4
12596	0.997	atemporal	4time4
4541	0.994	atemporal	4time4
13649	0.988	atemporal	4time4
2071	0.988	present	4time4
12883	0.997	atemporal	4time4
9097	0.992	future	4time4
10715	0.997	atemporal	4time4
13252	0.997	atemporal	4time4
4895	0.996	atemporal	4time4
1460	0.997	atemporal	4time4
601	0.991	past	4time4
13482	0.995	atemporal	4time4
4702	0.984	neutral	4time4
899	0.972	neutral	4time4
12934	0.996	past	4time4
355	0.986	atemporal	4time4
9902	0.997	atemporal	4time4
1342	0.995	atemporal	4time4
13296	0.991	atemporal	4time4
6416	0.997	atemporal	4time4
915	0.997	atemporal	4time4
12067	0.996	atemporal	4time4
11467	0.985	atemporal	4time4
10520	0.997	atemporal	4time4
7551	0.989	present	4time4
14260	0.968	atemporal	4time4
9457	0.667	atemporal	4time4
11161	0.996	atemporal	4time4
13279	0.994	atemporal	4time4
10212	0.991	atemporal	4time4
1944	0.997	atemporal	4time4
2348	0.917	atemporal	4time4
13449	0.996	atemporal	4time4
9830	1.0	neutral	4time4
7936	0.983	past	4time4
10269	0.994	atemporal	4time4
11890	0.998	atemporal	4time4
