INSTANCE NO	PREDICTION VALUE	Tense	ITERATION NO
7569	0.998	atemporal	1time1234
2416	0.999	atemporal	1time1234
12347	0.985	atemporal	1time1234
2703	0.986	atemporal	1time1234
9049	0.995	atemporal	1time1234
6852	0.996	atemporal	1time1234
3680	0.997	atemporal	1time1234
13232	0.997	atemporal	1time1234
7245	0.992	atemporal	1time1234
10311	0.809	temporal	1time1234
11632	0.984	atemporal	1time1234
9296	0.995	atemporal	1time1234
1200	0.997	atemporal	1time1234
11093	0.989	atemporal	1time1234
6605	0.985	atemporal	1time1234
10333	0.994	atemporal	1time1234
4526	0.992	atemporal	1time1234
1092	0.978	atemporal	1time1234
818	0.993	atemporal	1time1234
12629	0.992	atemporal	1time1234
9603	0.982	atemporal	1time1234
12140	0.994	atemporal	1time1234
8053	0.993	atemporal	1time1234
9662	0.999	atemporal	1time1234
4042	0.996	atemporal	1time1234
7131	0.989	atemporal	1time1234
12318	0.993	atemporal	1time1234
4582	0.806	temporal	1time1234
3522	0.993	atemporal	1time1234
5899	0.98	atemporal	1time1234
9977	0.98	atemporal	1time1234
14333	0.988	atemporal	1time1234
35	0.997	atemporal	1time1234
2338	0.987	atemporal	1time1234
3836	0.996	atemporal	1time1234
6473	0.996	atemporal	1time1234
7699	0.986	atemporal	1time1234
10737	0.994	atemporal	1time1234
14928	0.986	atemporal	1time1234
9671	0.989	atemporal	1time1234
7725	0.999	atemporal	1time1234
13261	0.978	atemporal	1time1234
12495	0.999	atemporal	1time1234
5171	0.994	atemporal	1time1234
1067	0.988	atemporal	1time1234
5649	0.994	atemporal	1time1234
8447	0.981	atemporal	1time1234
14943	0.998	atemporal	1time1234
9378	0.989	atemporal	1time1234
11383	0.896	temporal	1time1234
7092	0.999	atemporal	1time1234
9456	0.986	atemporal	1time1234
6864	0.984	atemporal	1time1234
2639	0.985	atemporal	1time1234
14879	0.989	atemporal	1time1234
13318	0.981	atemporal	1time1234
6330	0.998	atemporal	1time1234
14242	0.991	atemporal	1time1234
2219	0.802	temporal	1time1234
7605	0.995	atemporal	1time1234
14534	0.983	atemporal	1time1234
6610	0.98	atemporal	1time1234
6919	0.984	atemporal	1time1234
7421	0.993	atemporal	1time1234
3545	0.988	atemporal	1time1234
7749	0.996	atemporal	1time1234
3045	0.987	atemporal	1time1234
9161	0.994	atemporal	1time1234
14295	0.999	atemporal	1time1234
5613	0.984	atemporal	1time1234
6863	0.993	atemporal	1time1234
6753	0.985	atemporal	1time1234
3474	0.993	atemporal	1time1234
13557	0.996	atemporal	1time1234
13766	0.982	atemporal	1time1234
10086	0.841	temporal	1time1234
10013	0.994	atemporal	1time1234
8886	0.994	atemporal	1time1234
3856	0.991	atemporal	1time1234
7130	0.996	atemporal	1time1234
13185	0.909	temporal	1time1234
11175	0.995	atemporal	1time1234
4920	0.983	atemporal	1time1234
5518	0.999	atemporal	1time1234
2861	0.999	atemporal	1time1234
11943	0.988	atemporal	1time1234
8555	0.991	atemporal	1time1234
14695	0.992	atemporal	1time1234
8002	0.995	atemporal	1time1234
14666	0.999	atemporal	1time1234
928	1.0	atemporal	1time1234
5277	0.933	temporal	1time1234
5588	0.993	atemporal	1time1234
10014	0.998	atemporal	1time1234
13405	0.995	atemporal	1time1234
7371	0.995	atemporal	1time1234
1075	0.992	atemporal	1time1234
10776	0.991	atemporal	1time1234
6833	0.839	temporal	1time1234
1203	0.997	atemporal	1time1234
6010	0.983	atemporal	1time1234
9415	0.987	atemporal	1time1234
12169	0.997	atemporal	1time1234
12379	0.986	atemporal	1time1234
13684	0.996	atemporal	1time1234
454	0.989	atemporal	1time1234
3399	0.997	atemporal	1time1234
9072	1.0	temporal	1time1234
9262	0.997	atemporal	1time1234
4014	0.99	atemporal	1time1234
14017	0.999	atemporal	1time1234
7086	0.991	atemporal	1time1234
10628	0.997	atemporal	1time1234
12361	0.988	atemporal	1time1234
435	0.986	atemporal	1time1234
11847	1.0	temporal	1time1234
11811	0.982	atemporal	1time1234
11960	0.985	atemporal	1time1234
11314	0.985	atemporal	1time1234
276	0.994	atemporal	1time1234
7960	0.992	atemporal	1time1234
9358	0.999	atemporal	1time1234
11942	0.986	atemporal	1time1234
7292	0.999	atemporal	1time1234
14485	0.99	atemporal	1time1234
3593	0.988	atemporal	1time1234
1093	0.98	atemporal	1time1234
11750	0.995	atemporal	1time1234
5349	0.986	atemporal	1time1234
6164	0.983	atemporal	1time1234
14843	0.999	atemporal	1time1234
9826	0.988	atemporal	1time1234
4496	0.999	atemporal	1time1234
1211	0.993	atemporal	1time1234
11754	0.989	atemporal	1time1234
4887	0.992	atemporal	1time1234
7985	0.989	atemporal	1time1234
9094	0.997	atemporal	1time1234
12196	0.979	atemporal	1time1234
7364	0.995	atemporal	1time1234
5767	1.0	temporal	1time1234
5380	0.993	atemporal	1time1234
4373	0.989	atemporal	1time1234
12014	0.994	atemporal	1time1234
8337	0.993	atemporal	1time1234
4505	0.995	atemporal	1time1234
8680	0.947	temporal	1time1234
4520	0.999	atemporal	1time1234
945	0.769	temporal	1time1234
5439	0.993	atemporal	1time1234
7445	0.984	atemporal	1time1234
4364	0.995	atemporal	1time1234
3968	0.987	atemporal	1time1234
13322	0.989	atemporal	1time1234
905	0.993	atemporal	1time1234
466	0.996	atemporal	1time1234
6530	0.988	atemporal	1time1234
5787	0.998	atemporal	1time1234
11862	0.993	atemporal	1time1234
7016	0.992	atemporal	1time1234
6184	0.987	atemporal	1time1234
12312	0.983	atemporal	1time1234
11376	0.984	atemporal	1time1234
6418	0.983	atemporal	1time1234
4	0.991	atemporal	1time1234
8817	0.996	atemporal	1time1234
8272	0.988	atemporal	1time1234
4247	0.993	atemporal	1time1234
8378	0.994	atemporal	1time1234
14556	0.994	atemporal	1time1234
3602	0.987	atemporal	1time1234
11594	0.869	temporal	1time1234
4309	0.996	atemporal	1time1234
3103	0.992	atemporal	1time1234
13291	0.992	atemporal	1time1234
7845	0.988	atemporal	1time1234
4792	0.981	atemporal	1time1234
12810	0.987	atemporal	1time1234
5925	0.996	atemporal	1time1234
5432	0.992	atemporal	1time1234
9311	0.981	atemporal	1time1234
10235	0.99	atemporal	1time1234
10682	0.994	atemporal	1time1234
1453	0.934	temporal	1time1234
4656	0.988	atemporal	1time1234
1881	0.814	temporal	1time1234
2828	0.989	atemporal	1time1234
284	0.991	atemporal	1time1234
10468	1.0	atemporal	1time1234
13285	0.999	atemporal	1time1234
9077	0.987	atemporal	1time1234
12605	0.986	atemporal	1time1234
2999	0.819	temporal	1time1234
4295	0.985	atemporal	1time1234
941	0.991	atemporal	1time1234
13960	0.998	atemporal	1time1234
5576	0.997	atemporal	1time1234
4265	0.996	atemporal	1time1234
9872	0.998	atemporal	1time1234
4596	0.994	atemporal	1time1234
8632	0.999	atemporal	1time1234
4947	0.992	atemporal	1time1234
8678	0.982	atemporal	1time1234
11802	0.998	atemporal	1time1234
3766	0.987	atemporal	1time1234
10729	0.979	atemporal	1time1234
2993	0.999	atemporal	1time1234
12558	0.985	atemporal	1time1234
10420	0.995	atemporal	1time1234
9616	0.982	atemporal	1time1234
458	0.995	atemporal	1time1234
7831	0.993	atemporal	1time1234
1204	0.983	atemporal	1time1234
10059	0.995	atemporal	1time1234
6846	0.984	atemporal	1time1234
4836	0.928	temporal	1time1234
3736	0.982	atemporal	1time1234
9356	0.991	atemporal	1time1234
1152	0.997	atemporal	1time1234
10320	0.99	atemporal	1time1234
1798	0.994	atemporal	1time1234
5804	0.993	atemporal	1time1234
11910	0.997	atemporal	1time1234
5527	0.986	atemporal	1time1234
5702	0.997	atemporal	1time1234
13019	0.99	atemporal	1time1234
66	0.987	atemporal	1time1234
1818	0.998	atemporal	1time1234
7828	0.981	atemporal	1time1234
14612	0.996	atemporal	1time1234
13332	0.998	atemporal	1time1234
8113	0.787	temporal	1time1234
13927	0.99	atemporal	1time1234
12689	0.984	atemporal	1time1234
3174	0.907	temporal	1time1234
4688	0.978	atemporal	1time1234
4977	0.999	atemporal	1time1234
966	0.987	atemporal	1time1234
7751	0.994	atemporal	1time1234
3061	0.992	atemporal	1time1234
6362	0.998	atemporal	1time1234
8035	0.979	atemporal	1time1234
11611	0.986	atemporal	1time1234
14501	0.998	atemporal	1time1234
7391	0.996	atemporal	1time1234
227	0.911	temporal	1time1234
12568	0.988	atemporal	1time1234
1597	0.998	atemporal	1time1234
5226	0.987	atemporal	1time1234
7909	0.999	atemporal	1time1234
12500	0.999	atemporal	1time1234
11981	0.997	atemporal	1time1234
4617	0.991	atemporal	1time1234
6437	0.99	atemporal	1time1234
422	0.994	atemporal	1time1234
12315	1.0	atemporal	1time1234
502	0.995	atemporal	1time1234
13266	0.992	atemporal	1time1234
2506	0.993	atemporal	1time1234
6776	0.983	atemporal	1time1234
14675	0.999	atemporal	1time1234
3137	0.981	atemporal	1time1234
14031	0.993	atemporal	1time1234
4118	0.99	atemporal	1time1234
1995	0.997	atemporal	1time1234
4546	0.995	atemporal	1time1234
13852	0.981	atemporal	1time1234
9492	0.982	atemporal	1time1234
5622	0.992	atemporal	1time1234
9813	1.0	temporal	1time1234
4438	0.782	temporal	1time1234
3947	0.996	atemporal	1time1234
11696	0.994	atemporal	1time1234
12564	0.996	atemporal	1time1234
5140	0.992	atemporal	1time1234
13383	0.985	atemporal	1time1234
4269	0.998	atemporal	1time1234
12492	0.986	atemporal	1time1234
10924	0.991	atemporal	1time1234
8844	0.996	atemporal	1time1234
4018	0.999	atemporal	1time1234
1358	0.997	atemporal	1time1234
6600	0.994	atemporal	1time1234
5331	0.996	atemporal	1time1234
14832	0.834	temporal	1time1234
1843	0.995	atemporal	1time1234
11377	0.983	atemporal	1time1234
4215	0.996	atemporal	1time1234
4319	0.996	atemporal	1time1234
7204	0.996	atemporal	1time1234
1329	0.988	atemporal	1time1234
2593	0.996	atemporal	1time1234
8202	0.983	atemporal	1time1234
5964	0.997	atemporal	1time1234
5698	0.992	atemporal	1time1234
3994	0.969	temporal	1time1234
4394	0.998	atemporal	1time1234
4548	0.986	atemporal	1time1234
6053	0.972	temporal	1time1234
4096	0.992	atemporal	1time1234
1486	0.999	atemporal	1time1234
834	1.0	temporal	1time1234
5379	0.994	atemporal	1time1234
3273	0.981	atemporal	1time1234
13681	0.995	atemporal	1time1234
179	0.992	atemporal	1time1234
6640	0.982	atemporal	1time1234
5217	0.986	atemporal	1time1234
14959	0.989	atemporal	1time1234
14826	0.986	atemporal	1time1234
1699	0.997	atemporal	1time1234
14431	0.985	atemporal	1time1234
9271	0.984	atemporal	1time1234
1496	0.988	atemporal	1time1234
1050	0.999	atemporal	1time1234
6743	0.997	atemporal	1time1234
12543	0.993	atemporal	1time1234
9168	0.982	atemporal	1time1234
4868	0.993	atemporal	1time1234
5072	0.999	atemporal	1time1234
10540	0.998	atemporal	1time1234
14076	0.992	atemporal	1time1234
12887	0.988	atemporal	1time1234
7574	0.992	atemporal	1time1234
9520	0.988	atemporal	1time1234
4292	0.985	atemporal	1time1234
13578	1.0	temporal	1time1234
3296	0.995	atemporal	1time1234
5950	1.0	atemporal	1time1234
3204	0.996	atemporal	1time1234
11598	0.996	atemporal	1time1234
1008	0.996	atemporal	1time1234
3874	0.996	atemporal	1time1234
5420	0.994	atemporal	1time1234
10453	0.982	atemporal	1time1234
6587	0.85	temporal	1time1234
11640	0.988	atemporal	1time1234
6167	0.998	atemporal	1time1234
7785	0.979	atemporal	1time1234
8661	0.999	atemporal	1time1234
9419	0.99	atemporal	1time1234
3368	0.996	atemporal	1time1234
8103	0.998	atemporal	1time1234
11571	1.0	atemporal	1time1234
7271	0.998	atemporal	1time1234
10092	0.985	atemporal	1time1234
12163	0.991	atemporal	1time1234
11867	0.994	atemporal	1time1234
10411	0.995	atemporal	1time1234
9250	0.981	atemporal	1time1234
8548	0.848	temporal	1time1234
11513	0.991	atemporal	1time1234
3492	0.997	atemporal	1time1234
13941	0.996	atemporal	1time1234
9912	0.785	temporal	1time1234
7354	0.997	atemporal	1time1234
10648	0.996	atemporal	1time1234
364	0.995	atemporal	1time1234
6168	0.993	atemporal	1time1234
12523	0.986	atemporal	1time1234
8467	0.998	atemporal	1time1234
10884	0.994	atemporal	1time1234
7444	0.993	atemporal	1time1234
14692	0.988	atemporal	1time1234
9640	0.988	atemporal	1time1234
286	0.78	temporal	1time1234
1810	1.0	temporal	1time1234
8250	0.982	atemporal	1time1234
2604	0.896	temporal	1time1234
14013	0.981	atemporal	1time1234
5489	0.906	temporal	1time1234
882	0.981	atemporal	1time1234
9274	0.997	atemporal	1time1234
14837	0.997	atemporal	1time1234
4225	0.977	atemporal	1time1234
10730	0.99	atemporal	1time1234
1615	0.995	atemporal	1time1234
10713	0.99	atemporal	1time1234
2020	1.0	atemporal	1time1234
2069	0.998	atemporal	1time1234
7566	0.98	atemporal	1time1234
13230	0.997	atemporal	1time1234
13440	0.998	atemporal	1time1234
3357	0.986	atemporal	1time1234
12679	0.99	atemporal	1time1234
4420	0.978	atemporal	1time1234
6120	0.997	atemporal	1time1234
5545	0.981	atemporal	1time1234
12209	0.988	atemporal	1time1234
7735	0.996	atemporal	1time1234
7152	0.992	atemporal	1time1234
13643	0.995	atemporal	1time1234
7625	0.978	atemporal	1time1234
13493	1.0	temporal	1time1234
2952	0.988	atemporal	1time1234
5756	0.988	atemporal	1time1234
6200	0.989	atemporal	1time1234
2767	0.991	atemporal	1time1234
14513	0.985	atemporal	1time1234
14161	0.988	atemporal	1time1234
9546	1.0	atemporal	1time1234
7368	0.993	atemporal	1time1234
389	0.98	atemporal	1time1234
5707	0.995	atemporal	1time1234
11009	0.997	atemporal	1time1234
9562	0.999	atemporal	1time1234
10673	0.982	atemporal	1time1234
13461	0.991	atemporal	1time1234
5542	0.983	atemporal	1time1234
1471	0.983	atemporal	1time1234
11074	0.981	atemporal	1time1234
2979	0.998	atemporal	1time1234
9675	0.999	atemporal	1time1234
4705	0.987	atemporal	1time1234
5963	1.0	temporal	1time1234
724	0.997	atemporal	1time1234
7011	0.997	atemporal	1time1234
10999	0.994	atemporal	1time1234
12805	0.993	atemporal	1time1234
6170	0.988	atemporal	1time1234
981	0.996	atemporal	1time1234
6248	0.993	atemporal	1time1234
3192	1.0	temporal	1time1234
14921	0.999	atemporal	1time1234
7286	0.998	atemporal	1time1234
7433	0.998	atemporal	1time1234
11682	0.977	temporal	1time1234
14133	0.988	atemporal	1time1234
10237	0.998	atemporal	1time1234
6498	0.998	atemporal	1time1234
11268	0.98	atemporal	1time1234
5028	0.999	atemporal	1time1234
9933	0.998	atemporal	1time1234
1182	1.0	atemporal	1time1234
13539	0.988	atemporal	1time1234
651	0.993	atemporal	1time1234
10141	0.99	atemporal	1time1234
8318	0.995	atemporal	1time1234
6000	0.984	atemporal	1time1234
10110	0.998	atemporal	1time1234
9886	0.979	atemporal	1time1234
2628	0.988	atemporal	1time1234
7645	0.986	atemporal	1time1234
3069	0.998	atemporal	1time1234
12883	0.996	atemporal	1time1234
14618	0.98	atemporal	1time1234
1976	0.997	atemporal	1time1234
13596	0.988	atemporal	1time1234
8703	0.986	atemporal	1time1234
14064	0.857	temporal	1time1234
441	0.99	atemporal	1time1234
6443	0.978	atemporal	1time1234
4871	0.993	atemporal	1time1234
964	0.989	atemporal	1time1234
13242	1.0	atemporal	1time1234
9151	0.986	atemporal	1time1234
14072	0.994	atemporal	1time1234
1828	0.988	atemporal	1time1234
262	0.989	atemporal	1time1234
13533	0.983	atemporal	1time1234
5606	0.99	atemporal	1time1234
1985	0.999	atemporal	1time1234
14500	0.978	atemporal	1time1234
7658	0.875	temporal	1time1234
890	0.978	atemporal	1time1234
9451	0.986	atemporal	1time1234
13342	0.993	atemporal	1time1234
13716	0.992	atemporal	1time1234
6554	0.996	atemporal	1time1234
8932	0.998	atemporal	1time1234
14524	0.983	atemporal	1time1234
6470	0.992	atemporal	1time1234
1357	0.99	atemporal	1time1234
5074	1.0	atemporal	1time1234
9818	0.981	atemporal	1time1234
3768	0.98	atemporal	1time1234
9491	0.987	atemporal	1time1234
12378	1.0	atemporal	1time1234
11955	0.996	atemporal	1time1234
5229	0.981	atemporal	1time1234
10552	0.988	atemporal	1time1234
11271	0.981	atemporal	1time1234
5694	0.992	atemporal	1time1234
6273	0.987	atemporal	1time1234
202	0.986	atemporal	1time1234
5840	0.978	atemporal	1time1234
5791	1.0	temporal	1time1234
9810	0.998	atemporal	1time1234
9101	0.995	atemporal	1time1234
8553	1.0	atemporal	1time1234
10758	0.919	temporal	1time1234
3628	0.985	atemporal	1time1234
3575	0.989	atemporal	1time1234
13381	0.968	temporal	1time1234
10768	1.0	temporal	1time1234
11012	0.888	temporal	1time1234
1234	0.993	atemporal	1time1234
10989	0.999	atemporal	1time1234
11739	0.999	atemporal	1time1234
6840	1.0	atemporal	1time1234
4119	0.992	atemporal	1time1234
190	0.992	atemporal	1time1234
1815	0.982	atemporal	1time1234
13907	0.993	atemporal	1time1234
14227	0.988	atemporal	1time1234
10502	0.994	atemporal	1time1234
11001	0.996	atemporal	1time1234
6329	0.996	atemporal	1time1234
4847	1.0	temporal	1time1234
6680	0.992	atemporal	1time1234
9175	0.998	atemporal	1time1234
6670	0.992	atemporal	1time1234
11448	0.994	atemporal	1time1234
6923	0.999	atemporal	1time1234
11614	1.0	atemporal	1time1234
613	0.993	atemporal	1time1234
5195	0.834	temporal	1time1234
2134	0.993	atemporal	1time1234
11230	0.983	atemporal	1time1234
6093	0.989	atemporal	1time1234
4748	0.998	atemporal	1time1234
13044	0.996	atemporal	1time1234
12789	1.0	temporal	1time1234
1770	0.992	atemporal	1time1234
2656	0.983	atemporal	1time1234
13739	0.997	atemporal	1time1234
11585	0.979	atemporal	1time1234
10057	0.985	atemporal	1time1234
12368	0.986	atemporal	1time1234
11819	0.992	atemporal	1time1234
2177	0.977	atemporal	1time1234
1194	0.997	atemporal	1time1234
2707	0.98	atemporal	1time1234
6887	0.982	atemporal	1time1234
2515	0.98	atemporal	1time1234
580	0.999	atemporal	1time1234
2191	0.999	atemporal	1time1234
4593	0.804	temporal	1time1234
895	0.993	atemporal	1time1234
3631	1.0	temporal	1time1234
7088	0.992	atemporal	1time1234
123	0.996	temporal	1time1234
1387	0.988	atemporal	1time1234
12054	0.997	atemporal	1time1234
10388	0.993	atemporal	1time1234
5523	0.989	atemporal	1time1234
11540	0.929	temporal	1time1234
4502	0.995	atemporal	1time1234
3408	0.988	atemporal	1time1234
11864	0.981	atemporal	1time1234
13759	0.853	temporal	1time1234
1921	0.997	atemporal	1time1234
2206	0.998	atemporal	1time1234
10827	0.991	atemporal	1time1234
5621	0.983	atemporal	1time1234
7411	1.0	temporal	1time1234
8099	0.988	atemporal	1time1234
9480	0.997	atemporal	1time1234
13017	0.988	atemporal	1time1234
14082	0.984	atemporal	1time1234
13857	0.994	atemporal	1time1234
2260	0.996	atemporal	1time1234
12398	0.899	temporal	1time1234
8647	0.986	atemporal	1time1234
4061	0.978	atemporal	1time1234
5772	0.999	atemporal	1time1234
7466	0.995	atemporal	1time1234
7964	0.98	atemporal	1time1234
5529	0.994	atemporal	1time1234
6930	0.996	atemporal	1time1234
8111	0.994	atemporal	1time1234
3176	0.999	atemporal	1time1234
8670	0.981	atemporal	1time1234
7823	0.982	atemporal	1time1234
13191	1.0	temporal	1time1234
3667	0.978	atemporal	1time1234
12634	0.98	atemporal	1time1234
13204	0.995	atemporal	1time1234
4725	0.984	atemporal	1time1234
10377	0.998	atemporal	1time1234
1461	0.998	atemporal	1time1234
1831	0.994	atemporal	1time1234
10344	1.0	temporal	1time1234
12592	0.991	atemporal	1time1234
975	0.995	atemporal	1time1234
10778	0.99	atemporal	1time1234
12601	0.997	atemporal	1time1234
13869	0.993	atemporal	1time1234
117	0.977	atemporal	1time1234
11529	0.991	atemporal	1time1234
14393	0.907	temporal	1time1234
2734	0.762	temporal	1time1234
1811	0.987	atemporal	1time1234
13845	0.994	atemporal	1time1234
2865	0.996	atemporal	1time1234
8198	0.989	atemporal	1time1234
7606	0.814	temporal	1time1234
13178	0.986	atemporal	1time1234
2699	0.997	atemporal	1time1234
58	0.993	atemporal	1time1234
6818	0.944	temporal	1time1234
6835	0.99	atemporal	1time1234
12182	0.994	atemporal	1time1234
8933	0.988	atemporal	1time1234
3714	1.0	atemporal	1time1234
11465	1.0	temporal	1time1234
12431	0.89	temporal	1time1234
12263	0.985	atemporal	1time1234
7052	0.991	atemporal	1time1234
14198	0.998	atemporal	1time1234
8025	1.0	atemporal	1time1234
3561	0.998	atemporal	1time1234
10182	0.865	temporal	1time1234
1344	0.995	atemporal	1time1234
10136	0.987	atemporal	1time1234
3126	0.999	atemporal	1time1234
7328	0.996	atemporal	1time1234
8034	0.987	atemporal	1time1234
7047	0.999	atemporal	1time1234
169	0.989	atemporal	1time1234
13901	0.983	atemporal	1time1234
12013	0.988	atemporal	1time1234
9188	0.988	atemporal	1time1234
6254	1.0	atemporal	1time1234
14056	0.98	atemporal	1time1234
13571	0.996	atemporal	1time1234
6071	0.996	atemporal	1time1234
10046	0.992	atemporal	1time1234
8559	0.991	atemporal	1time1234
5055	0.988	atemporal	1time1234
12646	1.0	temporal	1time1234
8994	0.998	atemporal	1time1234
753	1.0	temporal	1time1234
809	1.0	atemporal	1time1234
10426	0.998	atemporal	1time1234
4944	0.996	atemporal	1time1234
14592	0.999	atemporal	1time1234
12800	0.999	atemporal	1time1234
5525	0.999	atemporal	1time1234
3125	0.909	temporal	1time1234
5398	0.989	atemporal	1time1234
10753	0.981	atemporal	1time1234
14011	0.996	atemporal	1time1234
5528	1.0	temporal	1time1234
12029	0.992	atemporal	1time1234
445	0.979	atemporal	1time1234
1625	0.981	atemporal	1time1234
960	0.988	atemporal	1time1234
5663	0.998	atemporal	1time1234
6629	0.999	atemporal	1time1234
1501	0.997	atemporal	1time1234
7064	0.991	atemporal	1time1234
2293	0.996	atemporal	1time1234
13163	0.992	atemporal	1time1234
4421	0.995	atemporal	1time1234
873	0.991	atemporal	1time1234
4948	0.988	atemporal	1time1234
14397	0.995	atemporal	1time1234
10683	0.995	atemporal	1time1234
14359	0.948	temporal	1time1234
9700	0.996	atemporal	1time1234
543	0.979	atemporal	1time1234
6046	0.985	atemporal	1time1234
5983	0.995	atemporal	1time1234
2348	0.999	atemporal	1time1234
328	0.986	atemporal	1time1234
3326	0.995	atemporal	1time1234
4535	0.994	atemporal	1time1234
3004	0.995	atemporal	1time1234
9373	0.992	atemporal	1time1234
9868	0.996	atemporal	1time1234
10442	1.0	atemporal	1time1234
6700	0.998	atemporal	1time1234
8926	0.996	atemporal	1time1234
14981	0.995	atemporal	1time1234
9299	0.996	atemporal	1time1234
3275	0.998	atemporal	1time1234
9691	0.992	atemporal	1time1234
2638	0.98	atemporal	1time1234
14980	0.992	atemporal	1time1234
10358	0.994	atemporal	1time1234
7033	0.982	atemporal	1time1234
2733	1.0	atemporal	1time1234
12739	0.797	temporal	1time1234
14352	0.995	atemporal	1time1234
13065	0.994	atemporal	1time1234
3236	0.981	atemporal	1time1234
5310	0.987	atemporal	1time1234
7120	0.983	atemporal	1time1234
1932	0.995	temporal	1time1234
10880	0.997	atemporal	1time1234
1725	0.996	atemporal	1time1234
2782	0.987	atemporal	1time1234
8768	0.998	atemporal	1time1234
14595	0.994	atemporal	1time1234
7850	0.994	atemporal	1time1234
6764	0.999	atemporal	1time1234
3809	0.988	atemporal	1time1234
1241	0.997	atemporal	1time1234
11525	0.993	atemporal	1time1234
8061	0.893	temporal	1time1234
4124	1.0	temporal	1time1234
8975	0.998	atemporal	1time1234
2227	0.992	atemporal	1time1234
13537	0.997	atemporal	1time1234
7446	0.98	atemporal	1time1234
1633	1.0	temporal	1time1234
12527	0.993	atemporal	1time1234
78	0.998	atemporal	1time1234
5928	0.988	atemporal	1time1234
13555	0.998	atemporal	1time1234
11159	0.987	atemporal	1time1234
9780	0.985	atemporal	1time1234
6219	0.988	atemporal	1time1234
3612	0.815	temporal	1time1234
3878	0.986	atemporal	1time1234
10517	0.988	atemporal	1time1234
4908	0.989	atemporal	1time1234
11176	0.989	atemporal	1time1234
12413	0.981	atemporal	1time1234
8744	0.995	atemporal	1time1234
10479	0.99	atemporal	1time1234
7409	0.999	atemporal	1time1234
417	0.993	atemporal	1time1234
4913	0.983	atemporal	1time1234
8127	0.991	atemporal	1time1234
2883	0.985	atemporal	1time1234
5031	0.981	atemporal	1time1234
13234	0.981	atemporal	1time1234
14016	0.995	atemporal	1time1234
1310	0.993	atemporal	1time1234
2058	0.999	atemporal	1time1234
5639	0.997	atemporal	1time1234
7522	0.999	atemporal	1time1234
2738	0.986	atemporal	1time1234
4807	0.994	atemporal	1time1234
11446	0.982	atemporal	1time1234
13608	0.998	atemporal	1time1234
14743	0.995	atemporal	1time1234
4637	0.987	atemporal	1time1234
9	0.994	atemporal	1time1234
2702	0.995	atemporal	1time1234
4553	0.992	atemporal	1time1234
14488	0.991	atemporal	1time1234
14157	0.996	atemporal	1time1234
7341	0.996	atemporal	1time1234
14646	0.999	atemporal	1time1234
14009	0.994	atemporal	1time1234
9880	0.995	atemporal	1time1234
13276	0.996	atemporal	1time1234
12075	0.998	atemporal	1time1234
7531	0.99	atemporal	1time1234
4815	0.994	atemporal	1time1234
9219	0.986	atemporal	1time1234
3205	0.99	atemporal	1time1234
9195	0.997	atemporal	1time1234
1260	0.986	atemporal	1time1234
11246	0.982	atemporal	1time1234
12070	0.997	atemporal	1time1234
11482	0.993	atemporal	1time1234
11890	0.993	atemporal	1time1234
9122	0.98	atemporal	1time1234
444	0.991	atemporal	1time1234
6484	0.987	atemporal	1time1234
1855	0.986	atemporal	1time1234
5066	0.982	atemporal	1time1234
821	0.995	atemporal	1time1234
5091	0.994	atemporal	1time1234
1559	0.995	atemporal	1time1234
12406	0.996	atemporal	1time1234
5619	0.995	atemporal	1time1234
637	0.994	atemporal	1time1234
7951	0.998	atemporal	1time1234
9012	0.998	atemporal	1time1234
1892	0.985	atemporal	1time1234
4366	0.99	atemporal	1time1234
2997	0.997	atemporal	1time1234
5383	0.989	atemporal	1time1234
7025	0.987	atemporal	1time1234
4740	0.992	atemporal	1time1234
13134	0.99	atemporal	1time1234
10860	1.0	temporal	1time1234
7315	0.987	atemporal	1time1234
2051	0.987	atemporal	1time1234
11109	0.99	atemporal	1time1234
11487	0.987	atemporal	1time1234
3569	0.988	atemporal	1time1234
7865	0.986	atemporal	1time1234
12451	0.996	atemporal	1time1234
10704	0.984	atemporal	1time1234
8013	0.994	atemporal	1time1234
10910	1.0	atemporal	1time1234
4336	1.0	atemporal	1time1234
2817	0.99	atemporal	1time1234
3189	0.991	atemporal	1time1234
4142	0.996	atemporal	1time1234
11625	0.985	atemporal	1time1234
12579	1.0	temporal	1time1234
3177	0.942	temporal	1time1234
3649	0.988	atemporal	1time1234
5414	0.982	atemporal	1time1234
12790	0.997	atemporal	1time1234
6469	1.0	atemporal	1time1234
4789	0.993	atemporal	1time1234
14973	0.99	atemporal	1time1234
649	0.997	atemporal	1time1234
600	0.999	atemporal	1time1234
7974	0.986	atemporal	1time1234
3946	0.999	atemporal	1time1234
3579	0.999	atemporal	1time1234
11941	1.0	temporal	1time1234
4334	0.997	atemporal	1time1234
4831	0.979	atemporal	1time1234
10881	0.997	atemporal	1time1234
13026	0.99	atemporal	1time1234
9969	1.0	temporal	1time1234
4846	0.988	atemporal	1time1234
11590	0.999	atemporal	1time1234
8784	0.998	atemporal	1time1234
4383	0.989	atemporal	1time1234
5281	0.999	atemporal	1time1234
9198	0.986	atemporal	1time1234
4604	0.997	atemporal	1time1234
871	0.993	atemporal	1time1234
5022	0.995	atemporal	1time1234
13096	0.987	atemporal	1time1234
7392	0.98	atemporal	1time1234
4399	0.992	atemporal	1time1234
11743	0.992	atemporal	1time1234
